date,pm10,pm25,no2,so2,co,o3,aerosol_index,latitude,longitude,source,cloud_fraction,qa_value
2024-08-21,41.762,25.479,18.983,15.542,331.875,48.542,0.673,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-22,51.404,32.217,17.9,11.1,358.208,66.542,0.72,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-23,44.621,29.071,15.525,13.233,333.917,60.0,0.711,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-24,23.213,15.421,11.467,8.121,229.583,40.458,0.411,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-25,19.867,12.775,9.538,6.321,195.417,51.208,0.317,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-26,11.108,8.529,5.904,3.742,151.0,44.167,0.107,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-27,25.183,15.433,8.142,9.737,156.75,38.417,0.39,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-28,19.296,10.321,7.146,8.958,148.875,41.333,0.235,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-29,30.85,13.225,7.262,10.704,150.708,38.917,0.402,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-30,37.908,13.504,8.804,12.354,165.833,39.833,0.468,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-08-31,33.433,14.171,13.104,14.221,208.833,41.042,0.536,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-01,37.488,15.021,15.058,10.979,249.417,48.083,0.526,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-02,37.067,18.267,17.804,11.825,290.625,45.208,0.631,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-03,21.7,14.288,13.029,8.038,271.958,56.083,0.323,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-04,33.775,16.267,11.388,7.871,231.333,46.958,0.368,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-05,25.358,14.638,9.704,6.0,212.125,41.458,0.384,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-06,28.308,16.512,11.492,6.379,219.0,39.375,0.469,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-07,37.788,18.296,9.562,7.688,216.667,53.917,0.526,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-08,40.783,19.112,9.896,8.446,218.083,59.875,0.584,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-09,35.475,18.871,10.688,8.504,219.417,60.375,0.712,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-10,31.65,18.0,10.2,8.633,203.333,61.792,0.648,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-11,27.304,15.779,8.471,8.567,204.458,66.042,0.491,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-12,56.167,21.808,7.729,8.292,196.25,56.75,0.515,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-13,50.188,19.9,8.079,8.058,186.542,52.292,0.46,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-14,30.008,15.417,9.4,11.579,186.542,46.542,0.418,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-15,44.867,18.617,12.017,9.362,222.208,49.958,0.461,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-16,50.692,22.838,20.675,12.217,348.917,51.292,0.383,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-17,61.117,29.287,24.292,12.567,415.083,56.5,0.443,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-18,60.758,31.017,22.275,12.3,422.25,63.583,0.529,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-19,56.425,28.908,16.892,13.542,347.792,71.458,0.515,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-20,53.242,28.083,12.788,14.458,283.75,73.292,0.628,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-21,48.679,26.629,15.046,14.3,290.5,71.75,0.61,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-22,55.904,32.071,19.238,15.796,368.458,73.833,0.731,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-23,54.596,33.004,19.129,14.229,406.125,78.167,0.679,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-24,51.696,32.746,24.029,12.483,430.208,75.458,0.75,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-25,44.962,29.146,14.425,11.058,344.333,80.833,0.972,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-26,36.279,24.525,15.075,10.917,332.875,74.625,1.013,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-27,42.358,29.521,16.167,10.842,403.5,66.958,0.666,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-28,25.208,17.667,15.058,11.075,351.375,63.083,0.379,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-29,25.612,17.658,13.104,10.679,316.667,73.125,0.543,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-09-30,53.992,34.467,22.346,12.5,419.583,70.083,0.747,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-01,57.292,35.125,20.421,11.162,425.375,77.833,0.621,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-02,62.325,36.788,19.2,13.0,424.667,80.958,0.549,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-03,44.062,27.95,12.546,14.729,314.292,81.5,0.517,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-04,36.383,22.975,14.962,12.483,289.625,56.417,0.428,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-05,51.804,31.525,24.062,14.992,402.75,55.0,0.447,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-06,80.1,48.121,27.7,12.308,562.292,66.542,0.506,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-07,56.938,34.388,15.729,7.038,373.375,74.25,0.415,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-08,59.571,33.904,20.071,7.5,435.875,73.958,0.458,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-09,66.812,39.921,26.612,8.629,544.375,73.958,0.627,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-10,99.604,59.425,15.954,11.496,473.083,81.583,0.955,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-11,62.675,39.838,8.046,8.033,327.292,79.958,0.66,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-12,32.9,22.204,11.329,6.125,318.0,70.333,0.342,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-13,28.117,19.433,12.508,7.0,315.0,68.458,0.464,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-14,25.267,17.537,12.717,5.754,309.5,64.083,0.336,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-15,39.075,27.075,21.079,7.275,426.292,65.292,0.419,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-16,52.867,36.404,28.908,8.142,552.75,61.458,0.53,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-17,71.312,46.729,31.917,9.908,677.708,74.208,0.565,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-18,78.046,50.408,18.408,9.371,492.083,82.625,0.978,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-19,61.321,41.758,15.371,10.242,440.25,89.708,0.86,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-20,50.733,34.721,18.488,15.033,474.792,85.25,0.688,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-21,46.312,31.463,27.287,9.933,536.708,74.208,0.446,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-22,54.363,36.754,30.421,11.271,638.083,83.75,0.474,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-23,51.596,34.283,21.958,8.592,480.75,75.0,0.521,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-24,73.621,45.375,18.104,8.858,496.542,81.708,0.577,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-25,82.392,48.658,23.375,12.504,612.292,84.75,0.386,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-26,105.612,60.954,23.05,17.758,791.042,110.208,0.344,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-27,94.7,55.179,24.858,18.325,960.167,113.833,0.278,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-28,81.233,47.696,33.604,13.958,1218.083,86.208,0.295,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-29,87.683,49.479,30.033,18.604,855.375,94.5,0.35,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-30,57.292,32.892,23.246,10.983,915.833,81.5,0.275,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-10-31,49.425,30.054,22.296,8.879,743.375,76.417,0.242,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-01,48.208,29.992,22.742,9.938,824.417,75.083,0.195,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-02,48.308,30.546,25.904,10.396,941.125,82.583,0.171,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-03,51.758,32.65,22.096,10.592,758.25,79.667,0.278,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-04,51.117,32.25,21.225,11.575,581.083,80.708,0.274,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-05,53.688,32.733,16.733,9.067,599.208,80.375,0.286,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-06,74.229,44.317,13.958,8.579,589.375,87.375,0.462,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-07,92.179,54.542,19.842,10.571,621.625,88.75,0.473,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-08,67.942,41.312,23.787,10.692,558.042,77.875,0.315,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-09,67.367,42.183,29.942,10.671,569.292,72.333,0.397,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-10,71.571,44.596,31.633,9.892,472.25,71.542,0.415,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-11,65.354,40.296,25.283,8.171,701.208,69.375,0.424,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-12,77.279,54.825,42.404,10.342,731.25,61.125,0.493,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-13,67.25,61.779,44.171,9.562,655.875,63.583,0.526,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-14,54.038,50.683,33.396,9.592,676.125,73.917,0.37,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-15,55.25,52.846,37.0,10.025,630.75,75.958,0.41,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-16,62.137,60.325,42.3,10.021,611.542,74.5,0.448,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-17,49.662,48.454,37.592,9.675,529.292,70.917,0.492,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-18,58.196,56.296,36.392,9.171,581.125,68.583,0.527,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-19,67.554,64.75,27.746,10.921,560.042,75.458,0.765,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-20,58.408,56.075,21.446,10.833,538.0,80.208,0.565,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-21,49.021,46.846,24.483,10.487,473.333,78.25,0.332,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-22,64.587,62.025,27.3,11.125,502.292,75.875,0.481,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-23,78.229,74.837,26.817,12.6,588.625,82.792,0.658,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-24,90.058,85.512,28.917,12.862,570.333,81.625,0.768,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-25,73.925,66.538,27.917,8.812,567.083,68.167,0.62,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-26,48.408,44.0,28.512,9.05,559.417,64.875,0.355,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-27,36.667,33.196,32.617,9.946,617.792,68.042,0.24,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-28,39.892,35.412,29.317,8.362,491.917,63.625,0.311,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-29,37.046,34.875,14.933,8.504,507.333,83.458,0.305,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-11-30,47.408,45.517,13.475,9.121,415.958,89.708,0.357,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-01,57.658,54.725,16.071,10.304,448.125,90.917,0.427,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-02,50.083,48.088,15.579,10.046,449.417,86.833,0.47,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-03,37.179,36.008,12.812,9.729,419.375,85.583,0.516,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-04,40.171,38.942,11.962,10.721,433.667,88.042,0.539,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-05,40.633,38.833,15.138,11.829,451.0,82.292,0.562,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-06,31.771,30.617,20.783,12.058,551.542,75.125,0.243,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-07,33.325,31.921,32.271,12.2,718.25,62.375,0.144,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-08,27.325,26.433,24.479,12.008,592.458,67.917,0.117,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-09,14.592,12.967,16.054,6.658,351.542,66.083,0.081,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-10,22.675,22.088,11.867,11.446,412.875,82.083,0.178,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-11,20.912,20.512,13.562,9.438,417.458,82.167,0.156,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-12,24.579,24.188,13.254,9.038,416.667,78.375,0.182,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-13,27.921,27.467,9.704,15.692,366.958,91.333,0.191,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-14,23.967,22.633,11.504,10.796,432.208,90.625,0.147,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-15,19.463,19.362,16.138,10.208,442.292,82.25,0.104,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-16,20.971,20.954,19.521,11.375,493.375,80.25,0.097,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-17,38.146,38.054,30.233,16.717,718.75,74.667,0.185,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-18,49.462,48.742,31.167,16.742,656.417,80.25,0.272,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-19,64.75,63.838,35.079,20.329,744.958,78.917,0.426,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-20,79.858,79.092,25.262,24.225,683.833,90.625,0.695,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-21,71.838,71.196,28.562,14.237,672.625,78.417,0.72,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-22,92.617,91.379,26.058,25.3,551.083,82.417,1.244,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-23,110.421,108.888,29.067,29.925,577.875,69.792,1.222,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-24,78.158,75.929,18.171,16.067,703.375,81.833,0.711,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-25,92.883,91.538,17.629,11.171,565.0,71.542,0.945,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-26,101.371,100.054,23.808,13.358,687.208,73.083,1.613,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-27,90.612,88.658,22.2,15.138,688.958,80.958,1.32,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-28,102.262,100.842,16.35,12.35,646.458,74.417,1.285,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-29,64.329,63.6,10.833,10.208,484.875,74.0,0.662,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-30,52.238,51.871,12.25,8.146,488.458,74.292,0.453,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
2024-12-31,50.279,49.887,17.554,11.858,569.25,76.917,0.359,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85
